31,她背后的发条会一直转吗？是永远朝同一个方向转吗？睡觉的时候，她会把发条拆下来吗？翻身要怎么办？刚见到桑多涅的时候，我就对她的发条产生了好奇。但那时和她还不熟，直接去碰似乎也不太好。所以我只要有机会就一直跟在她身后，想找到她发条转动的规律。但有一天，她突然转过身，看起来很生气地质问我为什么总要跟着她。我老老实实告诉她之后，她对我说，「你那么好奇的话，我给你背后安一个试试得了」。于是我就背着发条生活了几天，唔…的确很辛苦，桑多涅的生活真不容易。自那之后，我就更关心她了。
32,我不清楚对人偶来说，怎么样才算是「死亡」…但桑多涅真的不动了，我感受不到她的「运转」，她的发条也不动了。她是为了那个「术式」，为了让我回到这里，才变成了这样…我多么希望她这么做只是为了吓我一次，就像她曾经说过会报复我的那样…
33,在他眼中，每件事物，每个人，都是被明码标价了的，他掌握着价格的规则，通过运作筹码来扩建他的财富帝国。但那个地方很无聊，我也不会想去做客的。啊…如果「富人」见到现在的我，他的笑容里一定会藏入比以往更深的厌恶吧。我都能想象出他的声音了。「恭喜你升值了，哥伦比娅小姐。」
34,如果羽化意味着催动翅膀扑向火焰，那么维持茧的形态是否才是留存生命的更好选择？罗莎琳仿佛从没考虑过可以那么选，又或者她早已为自己选定了结局。她尽情爱，尽情恨，尽情舞…然后将哀歌留给别人来唱。
35,听说他和家人的感情很好，休假的时候会举家外出，去湖边露营烧烤。桑多涅说他是执行官当中生活得最像普通人的那一个，我不了解普通人，但我觉得那样的日子听上去倒是不错。
36,欸…？我的故事？唔…那可能要说很长时间。嗯？你准备了茶水和点心？好吧，那作为回报，我就多讲一些。
37,我曾用很长时间去学习如何同他人相处，如何同这个世界相处。现在回想起来，最初在「霜月之子」和「愚人众」的两段经历，都不是很好的教材呢。以至于很长一段日子里，我都以为相处和交往即是利益的索求与代价的支付。
38,我喜欢为月灵们讲故事，也喜欢唱歌。我的人生有一块空白，它出现在我诞生之前，却如一个胎记般伴随着我的生活。当你的故事生来就是残缺的，你就得学着用其他故事去填补这个空白。我尝试用词语去摹画它的轮廓，又用歌声为它添上色彩。
39,在祈月之夜，我得到了自己的名字——哥伦比娅·希珀塞莱尼娅。从前的我会以为，名字不过是个代号，是自身以外的某种东西。但那晚过后我明白了，名字是我同这个世界的连接，它包含着朋友们的心意，是朋友们心中的「我」在现实中的回响。我会珍惜这个名字的。
40,我的故事像是一部倒放的歌剧。它先给予了我结果，才叫我去探寻原因。但若问我重来一次，是否希望这故事有所不同的话，我又会觉得现在这样挺好。如果没有这趟探寻的旅途，我就不会知道诞生在挪德卡莱其实是我自己的选择，就不会在朋友们的帮助下学会同真正的「家人」相处，你那晚也不会在努昂诺塔的指引下踏入银月之庭。我的故事或许会迎来另一种空白，我不希望那样。
41,偶尔回到月亮上，睁开眼睛静静地看着提瓦特运转，会让我感到很安心。
42,想和普通人一样在那夏镇散步…但每次都会被认出来。是应该换件外套吗？还是说普通人不会和镇上的月灵说话？
43,新鲜的水果、蔬菜，配上麦香味的面包…嗯？很朴素吗？可能是习惯了吧。最初诞生在挪德卡莱的时候，「霜月之子」给我的就是这些。小动物们也经常带它们采到的野果和我分享。我喜欢食物最初的样子，其中包含着一部分这个世界最初的模样。
44,「火水」，还有其他一些味道很烈的酒。至冬有很多这样的饮品。尽管我在那边待了很长时间，但还是习惯不来。为什么大家喜欢那种身子像在燃烧、世界像在旋转的感觉呢？他们也想飘到月亮上去吗？
45,我还要。咦…？没有更多了吗？好吧，我下次省着吃。
46,还不错，我会伴着月光慢慢享用的。
47,唔…我惹桑多涅生气的时候，她也会给我吃类似的东西…
48,你的生日每年都是同一天吗？真好记。唔…祈月之夜每年举办的时间都不同，我只能通过感知月亮来估算自己的生日。不过，「生日」倒的确是个愉快的节日。大家围在一起跳舞，还会为你制作好吃的贡品。欸…？普通人的生日不是这样的吗？礼物、蛋糕，还有朋友…？嗯，好呀，那就叫上朋友们来为你一起庆祝。我可以为你唱首歌，还能叫上梅拉为你画幅画呢。
49,潮汐因恒月而翻涌。
50,寒夜因霜月而长明。
51,幽冥因虹月而深邃。
52,命运的纺线继承到了我的掌间，自此，新月将注视并照亮月下的世界。
53,漫流。
54,盈满。
55,垂映。
56,新月终临。
57,三月交辉之刻。
58,将此月夜，献予众生。
59,是「惊喜」…对吧？
60,它们也离家出走了吗？
61,我已经不需要贡品了，你收下吧。
62,晕晕的…
63,夜色变深了…
64,我不太好…
65,不晕么？你看起来轻飘飘的。
66,你不休息吗？
67,夜空…再次黯淡…
68,月亮…坠落了…
69,离家的…代价…
70,我没事…
71,好痛…！
72,…为什么？
73,要我借你一束月光吗？
74,会出去很久吗？
75,嗯，我跟你走。
